currdate,cusip.pct.all,cusip.pct.ma.all,cusip.pct.exmicro,cusip.pct.ma.exmicro,cusip.pct.round,cusip.pct.ma.round
1/21/2010,0.472727273,0.438950753,0.340437788,0.318808788,0.322617681,0.261339298
1/22/2010,0.462496615,0.440204901,0.344189017,0.319024191,0.28136419,0.264494195
1/25/2010,0.495255667,0.442972557,0.35297584,0.321867622,0.310526316,0.268422573
1/26/2010,0.498014888,0.444734654,0.416272966,0.326965214,0.336510963,0.274103543
1/27/2010,0.476596845,0.44820633,0.376923077,0.332363585,0.28802589,0.27946993
1/28/2010,0.478405316,0.458379367,0.383087401,0.344980425,0.286516854,0.288295772
1/29/2010,0.473263506,0.461743067,0.349318801,0.350931213,0.300213675,0.294973123
2/1/2010,0.445960699,0.464783265,0.322109276,0.354939903,0.272251309,0.298375478
2/2/2010,0.476090384,0.46609114,0.361494253,0.358008019,0.308323564,0.301518929
2/3/2010,0.482730707,0.467301966,0.381261049,0.35879961,0.316441441,0.30240164
2/4/2010,0.470848301,0.467651147,0.357058126,0.358136003,0.295673077,0.301174365
2/5/2010,0.452944573,0.467523914,0.350398936,0.35771575,0.322758621,0.302327905
2/8/2010,0.44828469,0.46813478,0.339951865,0.358215882,0.2799511,0.302561056
2/9/2010,0.478786384,0.469629774,0.378711485,0.360702525,0.316384181,0.305658746
2/10/2010,0.455907292,0.469279813,0.323677582,0.359140805,0.277056277,0.30380908
2/11/2010,0.492976411,0.471252722,0.377677565,0.359344908,0.341957255,0.304276627
2/12/2010,0.453808283,0.470365573,0.343918919,0.357366812,0.265248227,0.29974944
2/16/2010,0.469640971,0.471597965,0.336402701,0.357978508,0.262247839,0.297896315
2/17/2010,0.481970543,0.47160057,0.366438356,0.358923089,0.307939914,0.299645668
2/18/2010,0.472028873,0.471936911,0.358338142,0.358032157,0.272326351,0.298216736
2/19/2010,0.471603563,0.471880726,0.35286783,0.358653659,0.278164117,0.295994058
2/22/2010,0.467322735,0.472122032,0.330114665,0.357949942,0.262086514,0.295030174
2/23/2010,0.479242535,0.471321375,0.395710456,0.360086672,0.306214689,0.294814593
2/24/2010,0.476005188,0.47022089,0.379732739,0.358259661,0.300591716,0.293018631
2/25/2010,0.458007021,0.469291399,0.355008787,0.357163947,0.285902503,0.292912461
2/26/2010,0.437379043,0.467240085,0.335705813,0.354794867,0.261378414,0.291655539
3/1/2010,0.462422883,0.466698054,0.365059487,0.355581902,0.307270233,0.292008367
3/2/2010,0.467265725,0.467763305,0.358744395,0.357413658,0.313225058,0.294057055
3/3/2010,0.46638433,0.467278003,0.356580427,0.357167966,0.286463799,0.292964066
3/4/2010,0.471936759,0.466738305,0.351808635,0.355695346,0.290102389,0.291647114
3/5/2010,0.44284188,0.465337984,0.354975728,0.355591226,0.280726257,0.290899773
3/8/2010,0.456076704,0.465494591,0.343899522,0.355266255,0.297055058,0.289614595
3/9/2010,0.452938118,0.465727262,0.360424028,0.356289863,0.329812207,0.29210765
3/10/2010,0.474020988,0.465488992,0.369112815,0.35580993,0.299194476,0.291248165
3/11/2010,0.465590259,0.465973141,0.365566038,0.357904352,0.335731415,0.294181921
3/12/2010,0.448359333,0.463742287,0.357321652,0.356886557,0.276568502,0.290912484
3/15/2010,0.452840021,0.463693874,0.318681319,0.355624677,0.269326683,0.291116407
3/16/2010,0.468796434,0.463651647,0.35978836,0.35679396,0.279955207,0.292001775
3/17/2010,0.443012383,0.461703739,0.343333333,0.355638709,0.280618312,0.290635695
3/18/2010,0.461775269,0.461191059,0.351697273,0.355306665,0.295,0.291769377
3/19/2010,0.445279866,0.459874874,0.335714286,0.354448988,0.268716578,0.291297
3/22/2010,0.46487031,0.459752253,0.337550316,0.35482077,0.272010512,0.2917932
3/23/2010,0.487793087,0.46017978,0.383843717,0.354227433,0.281628163,0.290563874
3/24/2010,0.467129744,0.459736008,0.384376617,0.354459627,0.283100108,0.289689294
3/25/2010,0.467892157,0.460230265,0.393800813,0.356399229,0.31053203,0.29092077
3/26/2010,0.438906752,0.46030665,0.332545777,0.356241227,0.285899094,0.292146804
3/29/2010,0.441320609,0.459251536,0.336023055,0.354789405,0.231578947,0.28836224
3/30/2010,0.458193114,0.458797906,0.344055141,0.354054943,0.301038062,0.28775289
3/31/2010,0.475941162,0.459275747,0.390686275,0.355760235,0.303206997,0.28859005
4/1/2010,0.430846605,0.45722124,0.313686968,0.353854152,0.248185776,0.286494219
