currdate,cusip.pct.all,cusip.pct.ma.all
3/28/2011,0.442921295,0.439431371
3/29/2011,0.440270649,0.438355547
3/30/2011,0.447293447,0.438111098
3/31/2011,0.451173709,0.438460986
4/1/2011,0.409322261,0.437431772
4/4/2011,0.406749556,0.43625734
4/5/2011,0.450454763,0.436369554
4/6/2011,0.441583214,0.436701047
4/7/2011,0.432493137,0.436486058
4/8/2011,0.404327424,0.436161888
4/11/2011,0.423778984,0.435971358
4/12/2011,0.437181045,0.435986556
4/13/2011,0.419482121,0.435270622
4/14/2011,0.429936306,0.434940211
4/15/2011,0.419578686,0.43398606
4/18/2011,0.403416227,0.432754167
4/19/2011,0.426704015,0.431618484
4/20/2011,0.435275081,0.430829046
4/25/2011,0.443542934,0.429548095
4/26/2011,0.452956989,0.430922092
4/27/2011,0.442894927,0.430920774
4/28/2011,0.445571956,0.431185839
4/29/2011,0.41168931,0.429405632
5/2/2011,0.419297352,0.427811814
5/3/2011,0.444496269,0.429570515
5/4/2011,0.429849341,0.430725504
5/5/2011,0.417721519,0.429088842
5/6/2011,0.390957447,0.426557554
5/9/2011,0.424029126,0.426134353
5/10/2011,0.440764023,0.427956183
5/11/2011,0.428605597,0.428197514
5/12/2011,0.425642292,0.427620576
5/13/2011,0.402646503,0.426778795
5/16/2011,0.409102213,0.42573709
5/17/2011,0.436241611,0.426570237
5/18/2011,0.430973242,0.427948087
5/19/2011,0.436970723,0.428461423
5/20/2011,0.409090909,0.427152214
5/23/2011,0.40591462,0.425270798
5/24/2011,0.429321763,0.424089037
5/25/2011,0.41185006,0.422536794
5/26/2011,0.416227079,0.42106955
5/31/2011,0.456175745,0.423293872
6/1/2011,0.425617871,0.423609898
6/2/2011,0.419457345,0.422357951
6/3/2011,0.413220964,0.421526533
6/6/2011,0.428174001,0.422049157
6/7/2011,0.440674054,0.424534987
6/8/2011,0.440262263,0.425346644
6/9/2011,0.421342685,0.424375577
6/10/2011,0.406156361,0.423253115
6/13/2011,0.417039245,0.422822963
6/14/2011,0.449027975,0.425142036
