currdate,vol.pct.all,vol.pct.ma.all,Short.vol.pct,Short.vol.pct.ma,YR5.vol.pct,YR5.vol.pct.ma,YR10.vol.pct,YR10.vol.pct.ma,Long.vol.pct,Long.vol.pct.ma
9/2/2009,0.583788357,0.564669021,0.553011951,0.535632415,0.631560597,0.562402051,0.573690081,0.571835978,0.471194793,0.550071556
9/3/2009,0.558076826,0.561552656,0.516220711,0.53459719,0.600757859,0.563347295,0.537205657,0.565343381,0.495188862,0.544351418
9/4/2009,0.458065194,0.552568729,0.556160607,0.527802448,0.503098811,0.558596362,0.381363416,0.55216747,0.518465224,0.536908792
9/8/2009,0.561585147,0.555424895,0.382127818,0.519803483,0.598071098,0.564325092,0.578055652,0.554838901,0.450912311,0.537959597
9/9/2009,0.558685512,0.554569798,0.513447059,0.516790205,0.554811012,0.563155027,0.562069207,0.554216434,0.593843926,0.538968775
9/10/2009,0.596450678,0.554039726,0.45523074,0.514223866,0.608259414,0.561082772,0.611548466,0.555075802,0.560056204,0.539826341
9/11/2009,0.592365352,0.553466518,0.718441816,0.520439839,0.584998155,0.559717145,0.597301371,0.554399646,0.515717568,0.539095343
9/14/2009,0.568461864,0.554810386,0.582602633,0.527558497,0.474960511,0.55586217,0.619899614,0.557927056,0.612654323,0.542743956
9/15/2009,0.584318618,0.557310435,0.544242936,0.530923471,0.646458366,0.560417622,0.538470179,0.557708805,0.559538985,0.547245794
9/16/2009,0.604961475,0.557455046,0.542434623,0.533348648,0.596332853,0.559442348,0.610285904,0.557501335,0.65917192,0.55224702
9/17/2009,0.582678809,0.559761916,0.668983181,0.545054392,0.570907573,0.561116222,0.590458462,0.55910671,0.517875989,0.551739605
9/18/2009,0.584297357,0.559920506,0.583284413,0.545896765,0.611690371,0.562563603,0.530620431,0.556848965,0.660156836,0.554185243
9/21/2009,0.548561684,0.559454866,0.510992444,0.544404393,0.560550301,0.56675918,0.56589657,0.553555246,0.468446809,0.550780471
9/22/2009,0.566206874,0.562005138,0.599956938,0.548011727,0.562554629,0.570419613,0.552922854,0.554853313,0.592715473,0.553701859
9/23/2009,0.560671154,0.561221989,0.566374053,0.548787883,0.582271657,0.570619301,0.553269441,0.553651768,0.514761599,0.550309682
9/24/2009,0.569833945,0.562485303,0.620659258,0.550525497,0.535552071,0.570235257,0.593158054,0.555107094,0.549436752,0.556080888
9/25/2009,0.560612684,0.561432456,0.59408584,0.554149197,0.573312772,0.569014076,0.562718128,0.55585331,0.453150668,0.545259296
9/28/2009,0.4569957,0.558902027,0.422814547,0.541114572,0.429049201,0.566385178,0.482630297,0.556125998,0.466480886,0.540113506
9/29/2009,0.562390145,0.560569223,0.445702832,0.54143391,0.566417407,0.568217261,0.571171321,0.557263034,0.604607472,0.545054478
9/30/2009,0.578400257,0.561870382,0.584970336,0.548087237,0.602264333,0.56969395,0.5539377,0.55833364,0.582085156,0.542323088
10/1/2009,0.572150373,0.561288482,0.559932992,0.548433289,0.545387082,0.565385274,0.613923442,0.560345308,0.468386281,0.542182662
10/2/2009,0.584710673,0.562620175,0.667389402,0.555991723,0.595882159,0.565141489,0.5423612,0.560603085,0.611425212,0.54799448
10/5/2009,0.527413179,0.566087574,0.519335188,0.554150453,0.565750431,0.56827407,0.52536893,0.567803361,0.409772344,0.542559836
10/6/2009,0.569638507,0.566490242,0.541329801,0.562110552,0.58168945,0.567454987,0.57467394,0.567634276,0.527523426,0.546390391
10/7/2009,0.565507418,0.566831337,0.563996663,0.564638032,0.543323798,0.566880627,0.591991959,0.569130413,0.504979357,0.541947163
10/8/2009,0.600851116,0.567051359,0.498765415,0.566814766,0.540302087,0.56348276,0.640972424,0.570601611,0.661675745,0.54702814
10/9/2009,0.554485998,0.565157392,0.59582226,0.560683788,0.590585722,0.563762139,0.534335583,0.567453322,0.49129818,0.545807171
10/13/2009,0.551373176,0.564302957,0.610761929,0.562091753,0.548040904,0.567416158,0.551722358,0.564044459,0.512001739,0.540774541
10/14/2009,0.568564866,0.56351527,0.59738495,0.564748853,0.555046896,0.562845585,0.570887253,0.565665313,0.585198688,0.542057527
10/15/2009,0.525289302,0.559531661,0.512693435,0.563261794,0.537226977,0.559890291,0.509858753,0.560643955,0.556657478,0.536931804
10/16/2009,0.575565704,0.559176006,0.560940946,0.557859682,0.608785371,0.561784181,0.546641727,0.558453118,0.580706993,0.540073355
10/19/2009,0.530043291,0.556463302,0.569202034,0.557155563,0.489820608,0.555690693,0.532128267,0.55852851,0.667843634,0.540457695
10/20/2009,0.574376887,0.557754063,0.63396106,0.563303994,0.556263267,0.555476341,0.594527812,0.559960072,0.521154093,0.543093059
10/21/2009,0.555279018,0.55720767,0.590630545,0.562837674,0.545501713,0.554623695,0.53910318,0.559269088,0.625132198,0.544713895
10/22/2009,0.585776425,0.558462933,0.66822027,0.567929985,0.573741075,0.554197166,0.576682729,0.560439753,0.596216827,0.548786656
10/23/2009,0.561759199,0.558059196,0.56755029,0.565274537,0.541410267,0.554490076,0.567303346,0.559147017,0.603635175,0.551496578
10/26/2009,0.566170516,0.558337088,0.560837037,0.563612097,0.519436436,0.551796259,0.594999416,0.560761082,0.611881708,0.55943313
10/27/2009,0.593421805,0.565158393,0.636553606,0.57429905,0.631259826,0.56190679,0.573075428,0.565283338,0.532571814,0.562737676
10/28/2009,0.552023649,0.564640068,0.596015248,0.58181467,0.540668778,0.560619359,0.558992783,0.564674412,0.540266001,0.559520602
