currdate,vol.pct.all,vol.pct.ma.all,vol.pct.exmicro,vol.pct.ma.exmicro,vol.pct.round,vol.pct.ma.round
8/24/2009,0.452923785,0.492519099,0.443824791,0.485689175,0.433328174,0.476073713
8/25/2009,0.47673129,0.492502244,0.466667066,0.485435902,0.452363384,0.475573143
8/26/2009,0.48231193,0.492066239,0.47214329,0.484852247,0.456383848,0.474659586
8/27/2009,0.405804328,0.486124994,0.394659045,0.478576366,0.375020369,0.46776972
8/28/2009,0.415069836,0.481401433,0.406393518,0.473650092,0.404464346,0.462929997
8/31/2009,0.443508511,0.478207868,0.435014826,0.470285416,0.424954674,0.459149451
9/1/2009,0.420203881,0.473579097,0.410060101,0.465485859,0.396581717,0.454415277
9/2/2009,0.46304224,0.471610164,0.456277275,0.463448612,0.443974406,0.45240551
9/3/2009,0.465757875,0.470287371,0.456892014,0.462013167,0.445281371,0.451199137
9/4/2009,0.367871127,0.466128066,0.356164576,0.457542587,0.35346694,0.446788394
9/8/2009,0.422081402,0.464010066,0.410266474,0.455279898,0.394105994,0.444359264
9/9/2009,0.433455704,0.460046401,0.424989945,0.451267025,0.407870293,0.440158074
9/10/2009,0.488197187,0.456649351,0.480933393,0.447750657,0.468635338,0.436347438
9/11/2009,0.460512405,0.453800621,0.452326859,0.444897469,0.439877108,0.433391845
9/14/2009,0.42198857,0.45125992,0.410179449,0.442143661,0.397635025,0.430204499
9/15/2009,0.48783175,0.450718059,0.478310699,0.441497361,0.467462711,0.429190808
9/16/2009,0.459018308,0.449064379,0.449840364,0.439795635,0.433983344,0.427260625
9/17/2009,0.462037617,0.447389549,0.453461904,0.438181288,0.442421608,0.425740959
9/18/2009,0.437582796,0.444141315,0.42821635,0.434818154,0.409913319,0.42221448
9/21/2009,0.476962977,0.447144676,0.469529547,0.437807574,0.458850633,0.42532873
9/22/2009,0.48686179,0.448841576,0.478611629,0.439546916,0.462682573,0.42679645
9/23/2009,0.467910608,0.448400542,0.458580374,0.439142582,0.438306091,0.426093585
9/24/2009,0.451399543,0.446854923,0.443796501,0.437725242,0.427080149,0.4246284
9/25/2009,0.449907914,0.449060102,0.442683326,0.440126456,0.427752149,0.427264989
9/28/2009,0.450045036,0.450808862,0.441628576,0.441888209,0.420723599,0.428077952
9/29/2009,0.47093563,0.452180218,0.460361832,0.443155559,0.442237623,0.428942099
9/30/2009,0.447237722,0.45353191,0.440737799,0.444689444,0.429771986,0.430601613
10/1/2009,0.44892027,0.452825812,0.441288282,0.443939995,0.427535708,0.429779678
10/2/2009,0.410681012,0.450071968,0.403107929,0.44125079,0.388556885,0.426943454
10/5/2009,0.417075377,0.452532181,0.409485097,0.443916817,0.391110712,0.428825642
10/6/2009,0.448433089,0.453849765,0.440783181,0.445442652,0.42567272,0.430403979
10/7/2009,0.471804117,0.455767186,0.463355539,0.447360932,0.450676806,0.432544304
10/8/2009,0.494545012,0.456084577,0.489387415,0.447783633,0.477276883,0.432976381
10/9/2009,0.396231583,0.452870536,0.388407743,0.444587677,0.381503443,0.430057698
10/13/2009,0.441914995,0.453866857,0.428974272,0.445527418,0.409611418,0.430656518
10/14/2009,0.480808223,0.453515681,0.474720049,0.445347886,0.469156519,0.430741208
10/15/2009,0.506333779,0.455881455,0.501491242,0.447930429,0.493671489,0.433725616
10/16/2009,0.454325006,0.455495824,0.448724208,0.447693545,0.443807057,0.433794888
10/19/2009,0.441155108,0.45567444,0.433631462,0.4479643,0.417982754,0.43419836
10/20/2009,0.433146658,0.453483624,0.425273469,0.445751496,0.41470897,0.431991277
10/21/2009,0.479560387,0.453118553,0.474805512,0.44556119,0.469281141,0.432321205
10/22/2009,0.462018708,0.452823958,0.456053249,0.445434834,0.444138067,0.432612804
10/23/2009,0.405497636,0.450528863,0.396891596,0.443089589,0.386710325,0.430594313
10/26/2009,0.400418659,0.4480544,0.390806994,0.440495772,0.377750052,0.428094208
10/27/2009,0.467396139,0.448921956,0.460818581,0.441455273,0.447871257,0.429451591
10/28/2009,0.443647718,0.44755756,0.437140535,0.440294208,0.428245179,0.428751969
10/29/2009,0.432085773,0.446799962,0.425106916,0.439512664,0.414433069,0.427985023
10/30/2009,0.450712694,0.446889584,0.445802036,0.439738351,0.434285432,0.428322509
11/2/2009,0.450921001,0.448901583,0.443715447,0.441768727,0.438495011,0.430819415
11/3/2009,0.447510962,0.450423362,0.441334272,0.443361186,0.430754563,0.432801608
11/4/2009,0.395860281,0.447794722,0.388654318,0.440754743,0.374766165,0.43025628
11/5/2009,0.452156786,0.446812355,0.446585152,0.439916223,0.4429191,0.429868395
