currdate,vol.pct.all,vol.pct.ma.all
4/29/2011,0.385571217,0.386781801
5/2/2011,0.394104896,0.385361057
5/3/2011,0.414460109,0.387633422
5/4/2011,0.443779176,0.391270589
5/5/2011,0.415025525,0.391515967
5/6/2011,0.397348709,0.390604309
5/9/2011,0.357636353,0.388757589
5/10/2011,0.429392153,0.392381598
5/11/2011,0.416314041,0.396357922
5/12/2011,0.457922686,0.399662451
5/13/2011,0.367401596,0.399076059
5/16/2011,0.317666358,0.395033218
5/17/2011,0.445660778,0.399348863
5/18/2011,0.429950466,0.404109078
5/19/2011,0.413077815,0.405093131
5/20/2011,0.411621017,0.404822861
5/23/2011,0.367588475,0.406746458
5/24/2011,0.400169349,0.406526606
5/25/2011,0.441216724,0.406669419
5/26/2011,0.37618848,0.404104796
5/31/2011,0.403326778,0.404992574
6/1/2011,0.391234439,0.404849051
6/2/2011,0.425269042,0.405389498
6/3/2011,0.406708742,0.403535976
6/6/2011,0.392795735,0.402424487
6/7/2011,0.419038076,0.403508955
6/8/2011,0.432752867,0.407264781
6/9/2011,0.399708696,0.405780608
6/10/2011,0.383558726,0.404142842
6/13/2011,0.37464061,0.399978738
6/14/2011,0.410220284,0.402119673
6/15/2011,0.434042311,0.40793847
6/16/2011,0.440860252,0.407698444
6/17/2011,0.356559148,0.404028878
6/20/2011,0.389866542,0.402868315
6/21/2011,0.429150212,0.403744774
6/22/2011,0.412725929,0.406001647
6/23/2011,0.440459159,0.408016138
6/24/2011,0.379720162,0.404941309
6/27/2011,0.414593657,0.406861568
6/28/2011,0.431193502,0.408254905
6/29/2011,0.409720775,0.409179221
6/30/2011,0.420756124,0.408953575
7/1/2011,0.324173341,0.404826805
7/5/2011,0.348177142,0.402595876
7/6/2011,0.406233397,0.401955642
7/7/2011,0.422249618,0.401430479
7/8/2011,0.371824335,0.400036261
7/11/2011,0.348883868,0.398302518
7/12/2011,0.456390768,0.402390026
7/13/2011,0.384235205,0.401090772
7/14/2011,0.413407588,0.400059036
7/15/2011,0.364200822,0.396226065
7/18/2011,0.354844012,0.396140308
7/19/2011,0.435886839,0.398441323
7/20/2011,0.423880679,0.398177846
7/21/2011,0.434712506,0.399277175
7/22/2011,0.417237716,0.398116103
7/25/2011,0.381666309,0.39821341
7/26/2011,0.417916407,0.398379548
7/27/2011,0.436039949,0.39862187
