currdate,cusip.pct.all,cusip.pct.ma.all,Short.cusip.pct,Short.cusip.pct.ma,YR5.cusip.pct,YR5.cusip.pct.ma,YR10.cusip.pct,YR10.cusip.pct.ma,Long.cusip.pct,Long.cusip.pct.ma
9/24/2009,0.484538717,0.480524981,0.417322835,0.392313923,0.50075188,0.498632271,0.515555556,0.507402116,0.455896007,0.461538633
9/25/2009,0.458412872,0.478917053,0.337801609,0.3881956,0.494042891,0.49777709,0.490176817,0.506419747,0.426745329,0.459397639
9/28/2009,0.475960171,0.480191841,0.3894081,0.387910761,0.490709459,0.497927678,0.511293634,0.509866912,0.452702703,0.460572597
9/29/2009,0.49987209,0.481206449,0.459064327,0.390124427,0.515578635,0.49958307,0.530411449,0.511334406,0.462306994,0.459890608
9/30/2009,0.503364389,0.482993572,0.387283237,0.389831597,0.513888889,0.502219262,0.522415371,0.512801024,0.508414526,0.461409139
10/1/2009,0.504,0.483826654,0.433234421,0.39188254,0.510016694,0.503099793,0.529814272,0.513401459,0.494845361,0.462070524
10/2/2009,0.467697907,0.48258915,0.434027778,0.393367879,0.475543478,0.502867066,0.49893617,0.511631096,0.438341969,0.459267379
10/5/2009,0.474434876,0.486206937,0.383954155,0.39413493,0.481722177,0.50594356,0.508982036,0.515841772,0.463844797,0.464176036
10/6/2009,0.486351114,0.487453976,0.368556701,0.39073614,0.508448541,0.507406803,0.53021978,0.518463323,0.460776218,0.465601014
10/7/2009,0.466666667,0.485614895,0.40599455,0.393521743,0.475409836,0.504595969,0.490103676,0.516863535,0.454132607,0.463285849
10/8/2009,0.489424364,0.485756764,0.378223496,0.394264749,0.492393915,0.503407973,0.515625,0.517243463,0.496855346,0.464736258
10/9/2009,0.450708383,0.485705688,0.370748299,0.395346543,0.482876712,0.50363521,0.451546392,0.515018021,0.435146444,0.466027773
10/13/2009,0.516216885,0.488830961,0.412987013,0.398604589,0.53040293,0.506233469,0.536607143,0.51852822,0.514114628,0.469595377
10/14/2009,0.482893706,0.487641809,0.401685393,0.399659988,0.504580153,0.504963587,0.495335821,0.51630871,0.471127406,0.468677142
10/15/2009,0.474303247,0.486930074,0.366161616,0.399283858,0.496974281,0.504533075,0.519736842,0.514992289,0.442869796,0.468081613
10/16/2009,0.465044743,0.485729471,0.375,0.39861237,0.49044586,0.503720459,0.48733536,0.512241238,0.442405708,0.467470771
10/19/2009,0.464509111,0.484066909,0.360465116,0.394301332,0.476003147,0.501712828,0.48265896,0.510461057,0.466796875,0.467178774
10/20/2009,0.468541821,0.482692098,0.369109948,0.392314841,0.483988355,0.501103964,0.504456328,0.50986341,0.448510638,0.464327553
10/21/2009,0.478645438,0.480495019,0.383753501,0.390949631,0.50547046,0.498322534,0.520473157,0.508879768,0.43539823,0.461097464
10/22/2009,0.476354029,0.479397027,0.391184573,0.391298333,0.490740741,0.495999452,0.531189084,0.508643642,0.436363636,0.460379761
